citystring	mean_dist	std_dist	mean_time	std_time	num_guesses	dists0	dists1	dists2	dists3	dists4	dists5	dists6	dists7	dists8	dists9	dists10	dists11	dists12	dists13	dists14	dists15	dists16	dists17	dists18	dists19	dists20	dists21	dists22	dists23	dists24	dists25	dists26	dists27	dists28	dists29	dists30	dists31	dists32	dists33	dists34	times0	times1	times2	times3	times4	times5	times6	times7	times8	times9	times10	times11	times12	times13	times14	times15	times16	times17	times18	times19	times20	times21	times22	times23	times24	times25	times26	times27	times28	times29	times30	times31	times32	times33	times34	region0	region1	region2	region3	region4	region5	region6	region7	region8	region9	region10	region11	region12	region13	region14	region15	region16	region17	region18	region19	region20	region21	region22	region23	region24	region25	region26	region27	region28	region29	region30	region31	region32	region33	region34	country0	country1	country2	country3	country4	country5	country6	country7	country8	country9	country10	country11	country12	country13	country14	country15	country16	country17	country18	country19	country20	country21	country22	country23	country24	country25	country26	country27	country28	country29	country30	country31	country32	country33	country34
Talca, Chile	343.1226494384596	275.76526182086917	8.100000000000007	0.4149966532662896	8	48.69231434251116	361.12992986216193	77.04225579415488	868.933663307498	533.5812307240565	212.15735180718127	566.4057119575145	77.03873771259869																												7.866666666666674	7.700000000000008	7.800000000000008	8.433333333333339	8.533333333333339	7.566666666666675	8.100000000000007	8.800000000000004																												New South Wales	Bogota D.C.	New South Wales	Aargau	Aargau	Aargau	Aargau	Alberta																												Australia	Colombia	Australia	Switzerland	Switzerland	Switzerland	Switzerland	Canada																											
San Francisco, Argentina	342.2133222345284	216.41389532000676	6.550000000000012	1.016666666666663	2	125.79942691452165	558.6272175545352																																		5.533333333333349	7.566666666666675																																		Cordoba	California																																		Argentina	United States																																	
Loja, Ecuador	338.6546099817986	94.30348591258596	8.21944444444445	0.41843144784206726	12	472.8252255129666	243.07586633463526	287.49208400315354	159.03106832196147	413.23170937870674	289.6074394424414	346.69249932514225	496.6950143906158	406.18662108940595	261.2874366859696	320.52850555208664	367.201849744498																								7.000000000000011	8.200000000000006	8.400000000000006	8.433333333333339	7.933333333333341	8.166666666666673	8.433333333333339	8.666666666666671	8.266666666666673	8.266666666666673	8.200000000000006	8.666666666666671																								Ontario	California	Aargau	Aargau	Aargau	Aargau	Aargau	Alberta	Aargau	Saxony	Florida	Aargau																								Canada	United States	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Canada	Switzerland	Germany	United States	Switzerland																							
Río Tercero, Argentina	337.7905335866167	0	7.833333333333341	0	1	337.7905335866167																																			7.833333333333341																																			Aargau																																			Switzerland																																		
Lima, Peru	333.37495155811683	134.7345615665998	7.541666666666675	0.47689679759414816	4	463.0095874814019	313.19590763689763	435.8270085398645	121.46730257430349																																7.266666666666676	7.700000000000008	6.966666666666677	8.23333333333334																																New Jersey	Aargau	Saxony	Aargau																																United States	Switzerland	Germany	Switzerland																															
Paysandú, Uruguay	332.67740744613775	396.5431132524989	7.439130434782618	1.0723423354675665	23	121.2346535808627	171.15432197831743	199.30126099960103	345.76408608188945	190.3952978113755	409.5938245957918	233.59820321146015	226.70002174326532	257.34219071785225	847.0676848058416	214.13922453960427	359.10026695055535	1749.2435633856487	1181.35123860269	133.10131552546343	251.14553709556256	157.730697720687	321.9642042233811	140.39827537526799	16.39854437339233	54.03479983163357	25.58893019940948	45.2322279116153													7.766666666666675	7.333333333333343	6.566666666666679	6.16666666666668	8.13333333333334	6.966666666666677	8.13333333333334	7.9000000000000075	7.266666666666676	8.03333333333334	7.966666666666674	8.23333333333334	3.300000000000024	6.333333333333346	7.9000000000000075	8.300000000000006	7.766666666666675	7.700000000000008	7.20000000000001	8.500000000000005	7.800000000000008	7.966666666666674	7.866666666666674													California	California	California	California	California	California	California	California	California	Aargau	California	Alberta	Saarland	Saarland	Aargau	Aargau	Aargau	Saxony	Aargau	Aargau	Aargau	Aargau	Aargau													United States	United States	United States	United States	United States	United States	United States	United States	United States	Switzerland	United States	Canada	Germany	Germany	Switzerland	Switzerland	Switzerland	Germany	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland												
Quillota, Chile	331.9072903886037	306.1647971803393	7.542857142857151	0.5016525977189634	7	512.7234889383166	261.89790019693515	68.01210682811909	447.8875955958879	15.01159678125377	940.4112329049361	77.4071114747774																													7.20000000000001	7.800000000000008	7.9000000000000075	7.733333333333341	8.03333333333334	6.466666666666679	7.666666666666675																													Cordoba	California	Aargau	Aargau	Aargau	Saxony	Aargau																													Argentina	United States	Switzerland	Switzerland	Switzerland	Germany	Switzerland																												
Rafaela, Argentina	330.6911091018291	127.23408451764078	8.166666666666673	0.188561808316412	5	167.83938108938017	551.9899967092426	353.6666219973133	261.64270921428715	318.3168364989224																															8.33333333333334	7.800000000000008	8.23333333333334	8.200000000000006	8.266666666666673																															New South Wales	California	Aargau	Aargau	Aargau																															Australia	United States	Switzerland	Switzerland	Switzerland																														
Ciénaga, Colombia	329.9384941940624	124.80099214101828	8.480000000000006	0.20066555924389812	5	295.46441229410755	445.50488153597365	231.1686246898196	502.21021466378016	175.34433778663103																															8.13333333333334	8.500000000000005	8.600000000000005	8.733333333333338	8.433333333333339																															Aargau	Aargau	Aargau	Aargau	Aargau																															Switzerland	Switzerland	Switzerland	Switzerland	Switzerland																														
Villa María, Argentina	327.80622277640555	18.419495687429475	8.33333333333334	0.06666666666666643	2	346.225718463835	309.38672708897604																																		8.266666666666673	8.400000000000006																																		Aargau	Aargau																																		Switzerland	Switzerland																																	
Manizales, Colombia	324.75239489187345	58.83001026029716	7.386666666666676	1.730972751566773	5	319.97305159491765	251.39384721047017	405.9037923023293	374.7744781835543	271.7168051680958																															4.000000000000021	7.800000000000008	8.666666666666671	8.600000000000005	7.866666666666674																															Cordoba	Aargau	Aargau	Aargau	Aargau																															Argentina	Switzerland	Switzerland	Switzerland	Switzerland																														
Garzón, Colombia	324.0561809585146	156.4101359998614	7.616666666666675	0.11666666666666625	2	167.64604495865314	480.46631695837596																																		7.733333333333341	7.500000000000009																																		New South Wales	Baden-Württemberg																																		Australia	Germany																																	
Mérida, Venezuela	316.94588291891296	206.87071759528615	8.028571428571436	0.498387422268796	7	229.5082992966321	789.1490423015747	234.16126586565244	246.7226480456716	338.86456415285005	79.41346540465491	300.8018953653546																													7.500000000000009	8.533333333333339	8.466666666666672	8.533333333333339	7.20000000000001	8.166666666666673	7.800000000000008																													Bogota D.C.	California	Aargau	Aargau	Alberta	Aargau	Saxony																													Colombia	United States	Switzerland	Switzerland	Canada	Switzerland	Germany																												
San Carlos, Venezuela	315.6995614942404	279.98070067556347	8.055555555555562	0.5820355934981666	3	706.4559832263172	64.95120269155048	175.6914985648535																																	7.233333333333343	8.500000000000005	8.433333333333339																																	New York	Aargau	Aargau																																	United States	Switzerland	Switzerland																																
La Paz, Bolivia	313.2536881969185	169.83027789727234	6.957407407407417	1.5071355201157248	18	628.4749853187736	364.5838595951515	186.66836353255945	287.14946369437683	210.27710901574002	129.74606395776698	486.48340751298605	324.44764016489773	100.62283368890174	646.0261422905993	48.796627719626926	451.8809867092295	208.42828678697157	373.97431265124294	498.76881594649547	285.59067203712516	262.1195786682258	144.52723825386425																		7.933333333333341	3.933333333333355	7.833333333333341	7.000000000000011	6.26666666666668	7.033333333333344	4.266666666666687	7.866666666666674	8.13333333333334	6.766666666666678	8.23333333333334	8.266666666666673	6.500000000000012	3.4333333333333567	8.13333333333334	8.200000000000006	7.733333333333341	7.700000000000008																		New Jersey	Thuringia	California	New South Wales	New South Wales	New South Wales	England	Aargau	Aargau	New York	Aargau	Aargau	England	England	Aargau	Aargau	Aargau	Aargau																		United States	Germany	United States	Australia	Australia	Australia	United Kingdom	Switzerland	Switzerland	United States	Switzerland	Switzerland	United Kingdom	United Kingdom	Switzerland	Switzerland	Switzerland	Switzerland																	
San Bernardo, Chile	307.1023333813022	191.18710720087924	8.026666666666674	0.4192055979269982	10	429.97404305630903	229.04660655201334	741.4380173154308	168.33933605444886	361.70648357602107	286.32140346761736	376.1016528110379	363.3042788538402	43.38654894217792	71.40496318412482																										7.466666666666676	7.833333333333341	7.700000000000008	7.466666666666676	8.400000000000006	8.666666666666671	8.13333333333334	8.500000000000005	8.366666666666672	7.733333333333341																										New South Wales	New South Wales	North Carolina	Cordoba	Alberta	Alberta	Aargau	California	California	Aargau																										Australia	Australia	United States	Argentina	Canada	Canada	Switzerland	United States	United States	Switzerland																									
Valera, Venezuela	305.5689577558359	95.66092567995761	8.211111111111117	0.7983006642971553	6	285.14641171982544	418.78263619479196	185.30010931208767	180.67523952540432	381.5366278074974	381.97272197540894																														8.700000000000005	6.466666666666679	8.566666666666672	8.666666666666671	8.200000000000006	8.666666666666671																														California	Ontario	Aargau	Aargau	Aargau	California																														United States	Canada	Switzerland	Switzerland	Switzerland	United States																													
